id,path
28081,158 165 11 118 114 11 118 119 21
4592,232 235 48 49
18418,144 11 12 42 42 142
10769,160 12 42 148
22722,160 12 42 142
1593,6 41 11 12 40 5
1602,144 11 12 42 42 27
18434,22 114 23 2 59
22393,144 11 12 42 42 28
12399,160 12 42 131
19950,160 12 42 140
10869,160 12 42 137
11051,160 12 42 135
21904,110 12 42 13 42 43 105 106
4816,160 12 42 177
22688,15 70 34 71 55 56 57 42 42 142
6663,29 11 12 42 42 42 42 57 42 27
26282,15 70 34 71 55 56 57 42 42 154
6229,6 220 24 25 16 19 20 221 5
27796,1 11 166 11 45 11 11 12 13 28
19641,29 11 118 114 11 46 115 48 49
22588,160 12 42 157
24000,144 11 12 42 42 74
20503,110 111 42 98 103 42 132 140
7647,22 45 11 46 63 34 71 55 76 169
2137,11 46 63 34 72 73 17
9884,26 11 11 11 45 11 12 40 5
9490,58 95 42 42 42 42 42 40 5
21341,22 60 42 98 103 42 98 59
24234,145 11 60 42 142
22189,26 11 118 119 17
16579,1 45 11 11 129 42 42 13 28
11288,145 11 60 42 147
762,6 51 23 153 12 146 42 42 5
18897,79 75 34 35 86 54 55 139 112 113
6358,199 12 42 57 42 42 42 43 105 106
23062,110 11 45 11 60 14
9252,1 45 11 11 129 42 42 13 21
9162,1 45 11 11 129 42 42 13 14
2672,158 11 81 82 92 48 49
4635,159 11 46 80 55 77 78 55 179 180
11663,158 11 11 12 42 40 5
15188,158 12 57 42 13 42 40 5
27662,6 51 23 153 12 146 42 40 5
10113,22 60 42 52 53 54 55 56 48 49
17775,6 118 114 11 60 42 42 27
20345,6 11 11 11 155 165 11 60 14
16575,22 129 42 42 13 28
27467,22 45 11 46 109 34 35 36 37 38
18151,61 62 63 34 72 249 250 251 104
8249,6 11 11 11 46 127 57 42 42 161
9269,22 129 42 42 13 21
12945,69 11 11 46 75 34 71 55 139 28
9199,22 129 42 42 13 14
26162,15 114 11 129 42 42 42 140
6499,1 60 42 42 42 43 105 106
14823,69 80 55 56 57 42 30
25967,164 11 45 11 60 42 13 21
27995,6 11 11 11 12 42 13 42 194
12818,1 11 11 11 11 12 42 57 42 148
10064,145 11 60 42 216
10644,58 95 42 42 42 42 42 42 27
15897,69 45 11 11 11 46 47 48
26384,164 11 45 11 60 42 13 14
9533,22 60 42 98 103 42 98 21
21711,69 75 34 75 34 71 55 139 42 5
18760,22 60 42 98 103 42 98 17
20914,58 11 102 42 42 43 105 106
5369,26 11 118 119 21
22802,143 11 11 46 63 34 71 55 76 90
19237,58 95 42 42 42 42 42 42 5
17494,29 11 60 42 43 105 106
5629,67 68 11 11 46 80 55 77 59
26930,122 123 68 11 11 11 118 119 103 5
5301,110 249 250 251 78 55 56 48 49
10109,145 11 60 42 28
27603,22 45 11 46 63 34 71 55 77 14
4847,6 7 8 42 40 5
6914,58 95 42 42 42 42 42 42 74
9757,158 11 46 47 48
26405,69 70 34 71 55 77 78 55 76 90
11088,188 11 12 42 98 59
13497,26 11 11 11 155 156 142
10095,145 11 60 42 14
26394,168 11 12 42 57 42 42 13 14
13096,164 11 11 11 46 80 55 77 17
20704,6 11 11 11 12 42 13 42 142
2208,22 45 11 46 63 34 71 55 77 17
12856,6 11 11 11 12 42 13 42 140
26656,143 11 11 46 63 34 71 55 84 85
17423,6 95 42 13 42 42 13 28
10130,145 11 60 42 17
20786,1 60 42 132 133 42 308
