id,path
6430,22 2 2 18 114 29 218 219
9976,6 45 46 129 82 106 42 10 47
6423,32 2 2 3 42 42 42 23 12
16699,57 96 36 89 29 102 20
21512,6 45 2 3 4 42 184 42 166
2037,57 96 36 89 29 99 100
8948,208 2 18 2 18 71 20 21
9017,24 73 2 129 73 2 157 158 47
13715,22 2 2 2 2 129 82 106 42 51
14941,24 88 101 29 102 94 95 42 42 210
13015,32 2 2 3 4 42 184 31
20165,24 88 101 29 102 94 95 42 42 207
1443,24 88 101 29 102 94 95 42 42 12
10944,70 71 58 42 66 106 42 42 51
22019,6 105 42 42 42 4 42 23 12
3830,6 45 46 129 82 106 42 4 59
7483,24 88 101 29 102 94 95 42 42 5
16937,80 81 2 18 2 3 42 42 42 104
11665,57 96 36 89 29 99 151
15217,116 2 2 2 3 42 139
15893,6 45 46 129 82 106 42 4 47
17053,22 2 2 2 2 129 82 106 42 12
11570,32 2 2 50 2 18 114 5
18431,57 96 36 89 29 30 58 42 160 161
3108,6 45 2 197 42 51
12249,6 45 2 3 4 42 184 42 5
7063,6 129 73 105 42 4 42 147 159 47
15259,116 2 2 2 3 42 124
14033,212 2 18 55 36 89 29 90 31
9949,53 54 79 36 37 38 56 3 13
18304,68 2 18 55 36 89 29 146 59
13094,155 2 2 2 2 3 4 5
8074,6 45 2 197 42 12
19607,163 2 3 42 42 42 51
15746,57 50 2 2 2 18 19 20
5372,41 157 156 2 50 2 2 197 47
7009,24 73 105 42 42 23 12
6051,145 3 42 42 77 97 98
12431,138 2 18 2 3 42 4 42 12
17321,138 2 49 42 42 42 42 42 51
18608,65 73 2 18 71 20
20021,41 50 2 3 42 147 148
11824,57 25 26 27 28 29 294 252 90 13
19417,175 158 159 42 4 42 4 42 42 12
4000,208 3 42 4 42 42 42 42 12
5258,65 87 36 89 29 83 58 42 42 12
12763,48 154 36 89 29 146 58 42 149
21439,32 2 2 3 58 42 42 77 78
17255,6 2 18 55 36 89 29 102 20
18162,64 105 42 66 106 42 147 159 42 12
7704,196 2 18 2 49 47
3732,6 2 2 2 2 3 42 42 23 12
5350,155 2 2 49 5
19668,48 49 42 4 42 66 106 42 184 31
1218,6 2 18 55 36 89 29 99 100
12401,24 88 101 29 102 94 95 42 42 59
20785,163 2 3 42 42 42 153
18372,70 71 20
12123,64 105 42 26 27 28 29 99 59
1055,24 88 101 29 102 94 95 42 42 51
9773,266 285 238 34 8 9 10 11 12
9868,65 87 36 89 29 83 58 42 42 104
21861,6 2 2 3 42 147 159 42 42 148
3726,24 82 106 42 23 12
4822,150 114 29 90 101 29 146 29 90 13
21767,6 45 2 3 4 42 184 42 51
7932,70 71 58 42 66 106 42 42 148
14698,163 2 3 42 42 42 104
5004,24 88 101 29 102 94 95 42 42 104
18688,6 2 2 18 2 3 42 42 59
934,48 50 2 2 2 3 42 42 23 12
11088,48 50 2 49 42 4 5
4817,150 114 29 90 101 29 146 29 90 31
10388,6 2 2 18 2 3 42 42 51
21696,24 87 251 252 90 101 29 30 20 21
1053,6 2 18 55 36 89 29 99 151
3848,118 2 2 18 114 5
19398,136 81 2 2 18 19 20
8508,48 49 42 184 42 4 42 66 106 125
17916,266 285 238 34 8 9 10 11 52
11695,6 105 42 66 106 42 205
18275,68 2 18 55 36 89 29 146 12
10385,6 2 2 18 225 101 29 30 20 21
850,6 45 2 3 4 42 23 12
15858,120 121 81 2 2 18 114 29 83 84
4178,120 121 81 2 2 18 114 29 90 31
9089,6 2 3 4 42 42 42 42 23 12
12799,70 71 58 42 42 58 42 117
21446,141 2 129 82 106 42 42 42 187
18105,22 2 3 42 66 106 42 58 42 51
19897,191 2 18 96 36 89 29 146 193
8393,6 45 2 3 4 42 147 159 42 51
11480,120 121 81 2 129 82 106 42 12
4730,6 45 2 3 4 42 77 176
7166,24 82 106 42 66 13
19395,48 203 3 184 42 147 148
10062,175 156 2 2 18 71 20 21
13623,6 2 2 3 58 42 51
6987,32 2 2 2 3 210
11193,209 3 42 42 104
12942,163 3 42 58 42 42 4 42 42 51
1862,120 121 81 2 2 18 114 29 90 13
4785,32 2 2 2 3 207
13546,57 2 2 3 42 58 42 42 4 5
7763,22 2 2 129 82 106 42 4 59
13167,6 45 2 49 42 42 42 51
5278,80 81 2 18 2 3 42 42 12
7972,145 129 73 112 113 109 36 86 88 13
1959,169 174 59
3164,192 154 36 86 88 13
7393,24 82 106 42 66 31
15408,91 92 109 36 89 29 146 95 12
4038,6 2 3 4 42 66 106 12
20660,24 73 2 2 18 19 20
3444,48 96 36 86 87 36 114 29 99 100
7479,24 82 106 42 66 47
14260,54 55 36 89 29 30 58 42 184 31
17594,70 71 58 42 42 4 42 77 97 98
22711,175 2 3 42 4 42 42 42 153
10449,6 2 2 18 2 49 47
14633,291 235 36 86 88 13
16985,22 2 50 2 2 3 125
20819,6 2 18 96 36 89 29 294 303
7111,155 2 2 49 42 58 42 77 78
21030,6 105 42 42 202 59
21803,6 2 18 2 2 2 3 42 42 153
9845,68 2 18 55 36 89 29 83 20 21
2414,6 45 2 3 4 42 77 211
7853,175 2 129 82 106 42 42 4 59
8083,32 2 2 3 58 42 42 104
21124,80 81 2 2 2 49 42 23 12
2533,6 45 46 129 73 2 49 42 12
19955,168 2 157 158 47
22504,80 81 2 18 2 3 42 42 59
5081,6 45 2 3 4 42 147 159 42 125
16285,48 25 10 11 42 4 47
14473,53 154 36 37 110 28 29 83 20 21
3247,6 2 2 3 58 42 12
16303,48 25 10 11 42 4 59
22382,57 50 2 2 18 2 2 3 143
22460,64 36 89 29 30 58 42 42 42 42
11056,68 2 18 55 36 86 226 261 260 13
9018,138 3 42 4 42 42 12
10212,41 73 2 18 79 36 37 38 39 12
13247,57 154 36 89 29 30 58 42 4 5
8763,64 105 42 4 42 42 77 97 98
1014,145 129 82 106 125
13397,209 3 42 42 148
22663,22 2 2 49 42 66 106 42 147 148
14104,209 3 42 42 153
5043,6 45 2 3 4 42 147 159 42 143
8320,57 154 36 89 29 30 58 42 4 59
9626,22 2 2 3 42 42 42 42 4 59
3763,6 45 2 3 4 42 147 159 42 148
10536,22 2 2 129 82 13
